Parcel PIN,Unit Type,GIS Loud ID,Permit Year Issued,Planning Subarea,Project Subdivision,Town,Election District,Housing Units,POINT_X_SP,POINT_Y_SP
288499018000,SFD,234477,8/1/16,DULLES,GROVE AT WILLOWSFORD,,BLURDG,1,11743904.34,7023185.806
290209802000,SFD,247630,8/1/16,DULLES,GREENS SOUTH AT WILLOWSFORD,,BLURDG,1,11744983.94,7013023.414
290408613000,SFD,243638,3/1/16,DULLES,GREENS SOUTH AT WILLOWSFORD,,BLURDG,1,11744864.39,7015139.927
290408628000,SFD,243644,5/1/16,DULLES,GREENS SOUTH AT WILLOWSFORD,,BLURDG,1,11744860.64,7015284.58
290409299000,SFD,243634,3/1/16,DULLES,GREENS SOUTH AT WILLOWSFORD,,BLURDG,1,11744925.94,7014995.848
290409894000,SFD,243632,3/1/16,DULLES,GREENS SOUTH AT WILLOWSFORD,,BLURDG,1,11744982.42,7014940.596
299460895000,SFD,248370,8/1/16,NTHWST,MILLCREEK MEADOWS FARM,,CATOCT,1,11734201.78,7134769.897
305199215000,SFD,249074,8/1/16,15NTH,,,CATOCT,1,11739199.64,7108731.058
309166777000,SFD,9227,1/1/16,LEESBG,COLTS RUN,,CATOCT,1,11734711.46,7092467.215
309182202000,SFD,9193,3/1/16,LEESBG,COLTS RUN,,CATOCT,1,11736239.39,7091747.835
309378107000,SFD,190629,3/1/16,LEESBG,COLTS RUN,,CATOCT,1,11735724.31,7093850.275
314283469000,SFD,223252,8/1/16,15STH,THE HAMLET AT WULF CREST FARM,,CATOCT,1,11736343.35,7073650.023
314284355000,SFD,223258,6/1/16,15STH,THE HAMLET AT WULF CREST FARM,,CATOCT,1,11736424.11,7073552.803
314285453000,SFD,223260,7/1/16,15STH,THE HAMLET AT WULF CREST FARM,,CATOCT,1,11736528.81,7073531.863
315388489000,SFD,250036,8/1/16,15STH,MURRAY FAMILY SUBDIVISION,,CATOCT,1,11736936.49,7069978.427
320170704000,SFD,197473,5/1/16,15STH,ESTATES AT CREIGHTON FARMS,,BLURDG,1,11735107.43,7048100.133
321294830000,SFD,22190,7/1/16,15STH,ESTATES AT CREIGHTON FARMS,,BLURDG,1,11737590.11,7045312.087
322105750000,SFD,240879,1/1/16,DULLES,ESTATES AT CREIGHTON FARMS,,BLURDG,1,11738694.53,7040536.289
322206290000,SFD,240883,3/1/16,DULLES,ESTATES AT CREIGHTON FARMS,,BLURDG,1,11738609.16,7040885.82
322398065000,SFD,23874,6/1/16,15STH,ESTATES AT CREIGHTON FARMS,,BLURDG,1,11737732.71,7042632.963
326107208000,SFD,230527,6/1/16,DULLES,GREENS AT WILLOWSFORD,,BLURDG,1,11738720.79,7024085.191
326108008000,SFD,230529,8/1/16,DULLES,GREENS AT WILLOWSFORD,,BLURDG,1,11738807.55,7024088.373
326108189000,SFD,230523,8/1/16,DULLES,GREENS AT WILLOWSFORD,,BLURDG,1,11738811.33,7023895.918
327482137000,SFD,245500,1/1/16,DULLES,HUTCHINSON DIVISION,,BLURDG,1,11736248.9,7023035.866
341174011000,SFD,252108,9/1/16,RT7WST,OLD WHEATLAND ESTATES,,CATOCT,1,11729375.49,7116024.202
342388430000,SFD,251554,8/1/16,RT7WST,OLD WHEATLAND ESTATES,,CATOCT,1,11730704.57,7114401.569
342482293000,SFD,248520,1/1/16,RT7WST,OLD WHEATLAND ESTATES,,CATOCT,1,11730136.92,7115039.551
346100240000,SFD,251556,8/1/16,LEESBG,LONGVIEW CREST,,CATOCT,1,11732002.58,7096480.579
346102453000,SFD,251512,8/1/16,LEESBG,LONGVIEW CREST,,CATOCT,1,11732281.92,7096504.682
346198459000,SFD,250374,8/1/16,LEESBG,LONGVIEW CREST,,CATOCT,1,11731823.3,7096653.039
348382048000,SFD,234432,1/1/16,LEESBG,POSTON PLAT,,CATOCT,1,11730088.5,7090226.79
363409756000,SFD,193615,9/1/16,DULLES,WESTBROOK,,BLURDG,1,11732976.57,7031255.925
363499892000,SFD,249672,6/1/16,15STH,ROSSINI PROPERTY,,BLURDG,1,11731913.76,7031020.643
369183121000,SFD,237245,4/1/16,NTHWST,LOVETTSVILLE TOWN CENTER,LOVETT,CATOCT,1,11724311.06,7148219.374
369184213000,SFD,237236,4/1/16,NTHWST,LOVETTSVILLE TOWN CENTER,LOVETT,CATOCT,1,11724426.11,7148131.873
369184536000,SFD,250436,5/1/16,NTHWST,LOVETTSVILLE TOWN CENTER,LOVETT,CATOCT,1,11724460.58,7148376.914
369184809000,SFD,237234,8/1/16,NTHWST,LOVETTSVILLE TOWN CENTER,LOVETT,CATOCT,1,11724482.06,7148098.79
369185239000,SFD,237257,5/1/16,NTHWST,LOVETTSVILLE TOWN CENTER,LOVETT,CATOCT,1,11724528.38,7148398.688
369185825000,SFD,237240,3/1/16,NTHWST,LOVETTSVILLE TOWN CENTER,LOVETT,CATOCT,1,11724580.51,7148251.058
369185843000,SFD,237249,3/1/16,NTHWST,LOVETTSVILLE TOWN CENTER,LOVETT,CATOCT,1,11724587.29,7148436.501
369186548000,SFD,250486,5/1/16,NTHWST,LOVETTSVILLE TOWN CENTER,LOVETT,CATOCT,1,11724665.6,7148479.381
369187170000,SFD,237288,3/1/16,NTHWST,LOVETTSVILLE TOWN CENTER,LOVETT,CATOCT,1,11724713.5,7148704.91
369187674000,SFD,237274,3/1/16,NTHWST,LOVETTSVILLE TOWN CENTER,LOVETT,CATOCT,1,11724768.83,7148740.427
369187756000,SFD,251642,8/1/16,NTHWST,LOVETTSVILLE TOWN CENTER,LOVETT,CATOCT,1,11724766.46,7148569.333
369187827000,SFD,237294,1/1/16,NTHWST,LOVETTSVILLE TOWN CENTER,LOVETT,CATOCT,1,11724781,7148279.822
369188149000,SFD,237319,8/1/16,NTHWST,LOVETTSVILLE TOWN CENTER,LOVETT,CATOCT,1,11724818.98,7148492.621
369188277000,SFD,237276,3/1/16,NTHWST,LOVETTSVILLE TOWN CENTER,LOVETT,CATOCT,1,11724823.53,7148775.54
369188459000,SFD,237279,9/1/16,NTHWST,LOVETTSVILLE TOWN CENTER,LOVETT,CATOCT,1,11724849.32,7148595.548
369188742000,SFD,251552,8/1/16,NTHWST,LOVETTSVILLE TOWN CENTER,LOVETT,CATOCT,1,11724869.72,7148423.735
369189063000,SFD,237269,8/1/16,NTHWST,LOVETTSVILLE TOWN CENTER,LOVETT,CATOCT,1,11724901.8,7148630.414
369189248000,SFD,237321,6/1/16,NTHWST,LOVETTSVILLE TOWN CENTER,LOVETT,CATOCT,1,11724927.25,7148484.711
369189566000,SFD,237277,8/1/16,NTHWST,LOVETTSVILLE TOWN CENTER,LOVETT,CATOCT,1,11724954.28,7148665.281
369189852000,SFD,237303,5/1/16,NTHWST,LOVETTSVILLE TOWN CENTER,LOVETT,CATOCT,1,11724981.06,7148522.927
369190070000,SFD,237290,3/1/16,NTHWST,LOVETTSVILLE TOWN CENTER,LOVETT,CATOCT,1,11725006.76,7148700.147
369190356000,SFD,237305,4/1/16,NTHWST,LOVETTSVILLE TOWN CENTER,LOVETT,CATOCT,1,11725045.84,7148571.478
369190573000,SFD,237282,5/1/16,NTHWST,LOVETTSVILLE TOWN CENTER,LOVETT,CATOCT,1,11725059.24,7148735.014
369190859000,SFD,237315,4/1/16,NTHWST,LOVETTSVILLE TOWN CENTER,LOVETT,CATOCT,1,11725099.66,7148609.694
369191177000,SFD,237297,2/1/16,NTHWST,LOVETTSVILLE TOWN CENTER,LOVETT,CATOCT,1,11725117.54,7148770.694
369191463000,SFD,237316,3/1/16,NTHWST,LOVETTSVILLE TOWN CENTER,LOVETT,CATOCT,1,11725153.48,7148647.911
369191967000,SFD,237330,2/1/16,NTHWST,LOVETTSVILLE TOWN CENTER,LOVETT,CATOCT,1,11725208.11,7148686.703
369202405000,SFD,250446,6/1/16,NTHWST,LOVETTSVILLE SQUARE,LOVETT,CATOCT,1,11726247.02,7149056.948
369202773000,SFD,144640,9/1/16,NTHWST,LOVETTSVILLE TOWN CENTER,LOVETT,CATOCT,1,11726274.05,7148734.918
369202800000,SFD,250444,6/1/16,NTHWST,LOVETTSVILLE SQUARE,LOVETT,CATOCT,1,11726280.29,7149007.636
369203886000,SFD,191179,9/1/16,NTHWST,LOVETTSVILLE SQUARE,LOVETT,CATOCT,1,11726385.85,7148860.898
369253395000,SFD,9356,1/1/16,NTHWST,DUTCHMANS CREEK HAMLET B,,CATOCT,1,11721623,7150031.883
369288781000,SFD,237299,3/1/16,NTHWST,LOVETTSVILLE TOWN CENTER,LOVETT,CATOCT,1,11724878.65,7148810.923
369289384000,SFD,237291,3/1/16,NTHWST,LOVETTSVILLE TOWN CENTER,LOVETT,CATOCT,1,11724933.77,7148846.306
369289888000,SFD,237283,5/1/16,NTHWST,LOVETTSVILLE TOWN CENTER,LOVETT,CATOCT,1,11724988.89,7148881.688
369290592000,SFD,237285,4/1/16,NTHWST,LOVETTSVILLE TOWN CENTER,LOVETT,CATOCT,1,11725052.43,7148921.256
369290799000,SFD,237296,3/1/16,NTHWST,LOVETTSVILLE TOWN CENTER,LOVETT,CATOCT,1,11725076.56,7148994.143
369290806000,SFD,237308,4/1/16,NTHWST,LOVETTSVILLE TOWN CENTER,LOVETT,CATOCT,1,11725081.89,7149065.771
369291013000,SFD,237310,5/1/16,NTHWST,LOVETTSVILLE TOWN CENTER,LOVETT,CATOCT,1,11725106.09,7149131.968
369291982000,SFD,250472,5/1/16,NTHWST,LOVETTSVILLE TOWN CENTER,LOVETT,CATOCT,1,11725205.43,7148817.783
369292199000,SFD,250466,5/1/16,NTHWST,LOVETTSVILLE TOWN CENTER,LOVETT,CATOCT,1,11725219.49,7148990.715
369292609000,SFD,250044,4/1/16,NTHWST,LOVETTSVILLE TOWN CENTER,LOVETT,CATOCT,1,11725265.38,7149094.164
369293097000,SFD,237328,4/1/16,NTHWST,LOVETTSVILLE TOWN CENTER,LOVETT,CATOCT,1,11725304.93,7148977.073
369293592000,SFD,237326,8/1/16,NTHWST,LOVETTSVILLE TOWN CENTER,LOVETT,CATOCT,1,11725356.38,7148928.748
369294087000,SFD,237324,5/1/16,NTHWST,LOVETTSVILLE TOWN CENTER,LOVETT,CATOCT,1,11725402.33,7148874.739
369294482000,SFD,237332,5/1/16,NTHWST,LOVETTSVILLE TOWN CENTER,LOVETT,CATOCT,1,11725440.79,7148820.744
369453507000,SFD,158353,7/1/16,NTHWST,DUTCHMANS CREEK HAMLET B,,CATOCT,1,11721376.36,7150807.01
369455414000,SFD,158348,4/1/16,NTHWST,DUTCHMANS CREEK HAMLET B,,CATOCT,1,11721541.24,7150862.435
369456136000,SFD,158332,3/1/16,NTHWST,DUTCHMANS CREEK HAMLET B,,CATOCT,1,11721627.15,7151131.233
369457530000,SFD,158337,8/1/16,NTHWST,DUTCHMANS CREEK HAMLET B,,CATOCT,1,11721740.76,7151023.16
369461108000,SFD,158354,9/1/16,NTHWST,DUTCHMANS CREEK HAMLET B,,CATOCT,1,11722106.54,7150798.703
376158839000,SFD,251684,9/1/16,NTHWST,RESERVE AT WATERFORD,,CATOCT,1,11721938.19,7120359.919
376158876000,SFD,250762,8/1/16,NTHWST,RESERVE AT WATERFORD,,CATOCT,1,11721831.03,7119758.608
376158964000,SFD,251594,9/1/16,NTHWST,RESERVE AT WATERFORD,,CATOCT,1,11721987.29,7120659.805
376254712000,SFD,250764,8/1/16,NTHWST,RESERVE AT WATERFORD,,CATOCT,1,11721597.51,7121121.233
376258166000,SFD,251392,8/1/16,NTHWST,RESERVE AT WATERFORD,,CATOCT,1,11721889.43,7121640.041
376258647000,SFD,249718,7/1/16,NTHWST,RESERVE AT WATERFORD,,CATOCT,1,11721922.59,7121479.18
376258929000,SFD,249716,6/1/16,NTHWST,RESERVE AT WATERFORD,,CATOCT,1,11721965.67,7121277.973
376264929000,SFD,249678,5/1/16,NTHWST,RESERVE AT WATERFORD,,CATOCT,1,11722607.1,7121220.358
376351712000,SFD,249684,7/1/16,NTHWST,RESERVE AT WATERFORD,,CATOCT,1,11721135.7,7122090.291
376353681000,SFD,251686,9/1/16,NTHWST,RESERVE AT WATERFORD,,CATOCT,1,11721465.78,7121896.211
376355026000,SFD,251622,9/1/16,NTHWST,RESERVE AT WATERFORD,,CATOCT,1,11721460.7,7122244.972
376356511000,SFD,250728,6/1/16,NTHWST,RESERVE AT WATERFORD,,CATOCT,1,11721607.37,7122014.785
376390332000,SFD,234107,2/1/16,NTHWST,MEGEATH FAMILY SUBDIVISION,,CATOCT,1,11724956.05,7122437.439
377452066000,SFD,246940,1/1/16,NTHWST,RESERVE AT WATERFORD,,CATOCT,1,11720975.99,7120247.282
377459126000,SFD,250130,5/1/16,NTHWST,RESERVE AT WATERFORD,,CATOCT,1,11722249.79,7119747.303
377466658000,SFD,245504,8/1/16,NTHWST,RESERVE AT WATERFORD,,CATOCT,1,11722747.55,7119742.605
378169342000,SFD,250876,9/1/16,RT7WST,WATERFORD CREEK,,CATOCT,1,11722969.72,7112659.681
378170141000,SFD,250874,9/1/16,RT7WST,WATERFORD CREEK,,CATOCT,1,11723054.18,7112420.424
378185866000,SFD,231932,5/1/16,RT7WST,WATERFORD CREEK,,CATOCT,1,11724649.49,7112780.32
378291918000,SFD,231908,1/1/16,RT7WST,WATERFORD CREEK,,CATOCT,1,11725065.26,7113119.466
380252512000,SFD,250766,7/1/16,RT7WST,V PARKER FAMILY SUBDIVISION,,CATOCT,1,11721231.46,7104828.983
382154836000,SFD,23275,8/1/16,RT7WST,HAMILTON MEADOW,HAMIL,CATOCT,1,11721493.03,7096363.492
382254574000,SFD,23244,6/1/16,RT7WST,HAMILTON MEADOW,HAMIL,CATOCT,1,11721413.54,7096732.29
407282662000,SFD,249232,9/1/16,NTHWST,PATENT HOUSE FARM,,CATOCT,1,11718368.3,7141676.494
407282677000,SFD,247716,1/1/16,NTHWST,PATENT HOUSE FARM,,CATOCT,1,11718340.47,7141776.479
407294653000,SFD,250716,8/1/16,NTHWST,PATENT HOUSE FARM,,CATOCT,1,11719408.38,7141560.596
407294865000,SFD,250720,8/1/16,NTHWST,PATENT HOUSE FARM,,CATOCT,1,11719410.05,7141679.873
407379107000,SFD,249244,9/1/16,NTHWST,PATENT HOUSE FARM,,CATOCT,1,11718000.31,7142033.318
407380183000,SFD,247714,1/1/16,NTHWST,PATENT HOUSE FARM,,CATOCT,1,11718003.01,7141889.604
407381112000,SFD,249246,9/1/16,NTHWST,PATENT HOUSE FARM,,CATOCT,1,11718085.92,7142067.866
407382189000,SFD,249234,9/1/16,NTHWST,PATENT HOUSE FARM,,CATOCT,1,11718271.49,7141945.003
407394997000,SFD,250722,8/1/16,NTHWST,PATENT HOUSE FARM,,CATOCT,1,11719425.79,7141999.995
411260559000,SFD,249276,3/1/16,NTHWST,WHEATLAND ESTATES,,BLURDG,1,11716125.42,7125561.244
411262332000,SFD,249584,4/1/16,NTHWST,WHEATLAND ESTATES,,BLURDG,1,11716086.45,7125337.971
412102317000,SFD,249102,3/1/16,NTHWST,RESERVE AT WATERFORD,,CATOCT,1,11720234.77,7120265.692
412196064000,SFD,247524,5/1/16,NTHWST,RESERVE AT WATERFORD,,CATOCT,1,11719604.59,7120754.471
412202157000,SFD,249110,3/1/16,NTHWST,RESERVE AT WATERFORD,,CATOCT,1,11720258.04,7121563.653
412294325000,SFD,249262,4/1/16,NTHWST,RESERVE AT WATERFORD,,CATOCT,1,11719535.43,7121273.896
412385373000,SFD,251596,9/1/16,NTHWST,RESERVE AT WATERFORD,,CATOCT,1,11718623.2,7121811.538
412386517000,SFD,249712,5/1/16,NTHWST,RESERVE AT WATERFORD,,CATOCT,1,11718682.23,7122179.946
412387369000,SFD,249722,5/1/16,NTHWST,RESERVE AT WATERFORD,,CATOCT,1,11718717.98,7122658.26
412388336000,SFD,249070,2/1/16,NTHWST,RESERVE AT WATERFORD,,CATOCT,1,11718915.71,7122378.422
412389813000,SFD,248686,2/1/16,NTHWST,RESERVE AT WATERFORD,,CATOCT,1,11718992.55,7122206.442
412389813000,SFD,248686,5/1/16,NTHWST,RESERVE AT WATERFORD,,CATOCT,1,11718992.55,7122206.442
412391347000,SFD,249562,4/1/16,NTHWST,RESERVE AT WATERFORD,,CATOCT,1,11719165.58,7122438.023
412394029000,SFD,249686,4/1/16,NTHWST,RESERVE AT WATERFORD,,CATOCT,1,11719379.71,7122313.474
412394155000,SFD,249688,8/1/16,NTHWST,RESERVE AT WATERFORD,,CATOCT,1,11719409.05,7122554.633
412489473000,SFD,249264,3/1/16,NTHWST,RESERVE AT WATERFORD,,CATOCT,1,11718931.53,7122643.289
413487909000,SFD,249104,4/1/16,NTHWST,RESERVE AT WATERFORD,,CATOCT,1,11718650.86,7119374.105
417162643000,SFD,247840,2/1/16,RT7WST,HALL FAMILY SUBDIVISION,,CATOCT,1,11716467.56,7100415.83
418256260000,SFD,247646,5/1/16,RT7WST,HAMILTON ACRES,,CATOCT,1,11715589.03,7097345.679
418358564000,SFD,251628,9/1/16,RT7WST,HARMONY VISTA ESTATES,,CATOCT,1,11715870,7098605.464
418362447000,SFD,250180,5/1/16,RT7WST,HARMONY VISTA ESTATES,,CATOCT,1,11716261.69,7098437.729
418365661000,SFD,248522,3/1/16,RT7WST,HARMONY VISTA ESTATES,,CATOCT,1,11716563.53,7098614.247
418456594000,SFD,250796,8/1/16,RT7WST,HARMONY VISTA ESTATES,,CATOCT,1,11715713.1,7099113.566
418459082000,SFD,249570,4/1/16,RT7WST,HARMONY VISTA ESTATES,,CATOCT,1,11715907.55,7098824.88
418465783000,SFD,250132,5/1/16,RT7WST,HARMONY VISTA ESTATES,,CATOCT,1,11716525.31,7098823.539
424488937000,SFD,250688,9/1/16,STHWST,SHELBURNE GLEBE,,CATOCT,1,11718970.72,7075266.845
441284922000,SFD,249284,5/1/16,NTHWST,MOORE FAMILY SUBDIVISION,,CATOCT,1,11712524.05,7145275.357
441478188000,SFD,250484,7/1/16,NTHWST,,,CATOCT,1,11711789.47,7147614.341
446293961000,SFD,249552,7/1/16,NTHWST,LAMBERT SUBDIVISION,,BLURDG,1,11713497.49,7125277.211
447282112000,SFD,250666,8/1/16,NTHWST,FUZE & LAMBORNE,,BLURDG,1,11712185.86,7121076.576
454357394000,SFD,37671,4/1/16,RT7WST,THE VILLAGE CASE,PURCEL,BLURDG,1,11709726.79,7094656.898
455363570000,SFD,50903,6/1/16,RT7WST,,,CATOCT,1,11710490.8,7090426.553
464187140000,SFD,244928,1/1/16,15STH,ROZIER SUBDIVISION,,BLURDG,1,11712715.38,7052194.876
486466665000,SFD,244944,9/1/16,RT7WST,TSUI FAMILY SUBDIVISION,,BLURDG,1,11704643.48,7107272.305
487370963000,SFA,248293,9/1/16,RT7WST,5/1/2016FAIR,PURCEL,BLURDG,1,11705094.33,7102634.757
487371066000,SFA,248295,9/1/16,RT7WST,5/1/2016FAIR,PURCEL,BLURDG,1,11705100.01,7102663.42
487371068000,SFA,248297,9/1/16,RT7WST,5/1/2016FAIR,PURCEL,BLURDG,1,11705103.26,7102685.17
487371070000,SFA,248299,9/1/16,RT7WST,5/1/2016FAIR,PURCEL,BLURDG,1,11705106.19,7102706.975
487371072000,SFA,248137,9/1/16,RT7WST,5/1/2016FAIR,PURCEL,BLURDG,1,11705108.78,7102728.836
487371175000,SFA,248143,9/1/16,RT7WST,5/1/2016FAIR,PURCEL,BLURDG,1,11705111.49,7102755.67
487372473000,SFA,248139,1/1/16,RT7WST,5/1/2016FAIR,PURCEL,BLURDG,1,11705242.33,7102736.7
487372476000,SFA,248141,1/1/16,RT7WST,5/1/2016FAIR,PURCEL,BLURDG,1,11705241.81,7102763.771
487464213000,SFD,248263,2/1/16,RT7WST,5/1/2016FAIR,PURCEL,BLURDG,1,11704427.21,7103137.783
487464406000,SFD,248259,8/1/16,RT7WST,5/1/2016FAIR,PURCEL,BLURDG,1,11704445.48,7103068.723
487464800000,SFD,248257,9/1/16,RT7WST,5/1/2016FAIR,PURCEL,BLURDG,1,11704480.31,7103008.768
487465140000,SFD,247925,5/1/16,RT7WST,5/1/2016FAIR,PURCEL,BLURDG,1,11704512.2,7103404.821
487465296000,SFD,248255,3/1/16,RT7WST,5/1/2016FAIR,PURCEL,BLURDG,1,11704524.72,7102961.295
487465739000,SFD,247921,3/1/16,RT7WST,5/1/2016FAIR,PURCEL,BLURDG,1,11704576.39,7103394.574
487465916000,SFD,248265,9/1/16,RT7WST,5/1/2016FAIR,PURCEL,BLURDG,1,11704599.6,7103162.041
487466124000,SFD,250810,7/1/16,RT7WST,5/1/2016FAIR,PURCEL,BLURDG,1,11704600.08,7103243.129
487466408000,SFD,248261,3/1/16,RT7WST,5/1/2016FAIR,PURCEL,BLURDG,1,11704641.35,7103080.074
487466438000,SFD,247917,6/1/16,RT7WST,5/1/2016FAIR,PURCEL,BLURDG,1,11704640.58,7103384.327
487467020000,SFD,247909,3/1/16,RT7WST,5/1/2016FAIR,PURCEL,BLURDG,1,11704703.98,7103200.233
487467137000,SFD,248225,3/1/16,RT7WST,5/1/2016FAIR,PURCEL,BLURDG,1,11704711.97,7103373.641
487467838000,SFD,247919,3/1/16,RT7WST,5/1/2016FAIR,PURCEL,BLURDG,1,11704783,7103388.706
487468440000,SFD,247923,3/1/16,RT7WST,5/1/2016FAIR,PURCEL,BLURDG,1,11704846.87,7103400.752
487468793000,SFA,248310,9/1/16,RT7WST,5/1/2016FAIR,PURCEL,BLURDG,1,11704879.55,7102938.544
487468994000,SFA,248312,9/1/16,RT7WST,5/1/2016FAIR,PURCEL,BLURDG,1,11704899.89,7102949.294
487469141000,SFD,247927,8/1/16,RT7WST,5/1/2016FAIR,PURCEL,BLURDG,1,11704910.74,7103412.798
487469195000,SFA,248107,9/1/16,RT7WST,5/1/2016FAIR,PURCEL,BLURDG,1,11704915.94,7102957.477
487469396000,SFA,248109,9/1/16,RT7WST,5/1/2016FAIR,PURCEL,BLURDG,1,11704932.11,7102965.463
487469482000,SFA,248009,9/1/16,RT7WST,5/1/2016FAIR,PURCEL,BLURDG,1,11704942.01,7102822.773
487469497000,SFA,248111,9/1/16,RT7WST,5/1/2016FAIR,PURCEL,BLURDG,1,11704948.38,7102973.249
487469683000,SFA,248011,9/1/16,RT7WST,5/1/2016FAIR,PURCEL,BLURDG,1,11704968.32,7102830.588
487469698000,SFA,248113,9/1/16,RT7WST,5/1/2016FAIR,PURCEL,BLURDG,1,11704968.9,7102983.419
487469742000,SFD,247933,8/1/16,RT7WST,5/1/2016FAIR,PURCEL,BLURDG,1,11704974.62,7103424.845
487469883000,SFA,248013,9/1/16,RT7WST,5/1/2016FAIR,PURCEL,BLURDG,1,11704989.98,7102836.981
487470184000,SFA,248017,9/1/16,RT7WST,5/1/2016FAIR,PURCEL,BLURDG,1,11705011.66,7102842.965
487470199000,SFA,248115,8/1/16,RT7WST,5/1/2016FAIR,PURCEL,BLURDG,1,11705013.97,7102997.366
487470300000,SFA,248117,8/1/16,RT7WST,5/1/2016FAIR,PURCEL,BLURDG,1,11705036.53,7103002.311
487470343000,SFD,247937,8/1/16,RT7WST,5/1/2016FAIR,PURCEL,BLURDG,1,11705038.49,7103436.89
487470384000,SFA,248019,9/1/16,RT7WST,5/1/2016FAIR,PURCEL,BLURDG,1,11705038.36,7102849.76
487470500000,SFA,248119,8/1/16,RT7WST,5/1/2016FAIR,PURCEL,BLURDG,1,11705054.33,7103006.604
487470700000,SFA,248121,8/1/16,RT7WST,5/1/2016FAIR,PURCEL,BLURDG,1,11705072.14,7103009.879
487470901000,SFA,248123,8/1/16,RT7WST,5/1/2016FAIR,PURCEL,BLURDG,1,11705090.06,7103012.063
487471001000,SFA,248125,8/1/16,RT7WST,5/1/2016FAIR,PURCEL,BLURDG,1,11705108,7103013.852
487471044000,SFD,247941,6/1/16,RT7WST,5/1/2016FAIR,PURCEL,BLURDG,1,11705102.35,7103448.897
487471301000,SFA,248127,8/1/16,RT7WST,5/1/2016FAIR,PURCEL,BLURDG,1,11705130.7,7103016.736
487471828000,SFD,248215,9/1/16,RT7WST,5/1/2016FAIR,PURCEL,BLURDG,1,11705188.8,7103283.32
487471948000,SFD,248241,6/1/16,RT7WST,5/1/2016FAIR,PURCEL,BLURDG,1,11705191.43,7103488.15
487472380000,SFA,248147,1/1/16,RT7WST,5/1/2016FAIR,PURCEL,BLURDG,1,11705239.92,7102807.758
487472382000,SFA,248151,1/1/16,RT7WST,5/1/2016FAIR,PURCEL,BLURDG,1,11705238.7,7102829.725
487472385000,SFA,248155,1/1/16,RT7WST,5/1/2016FAIR,PURCEL,BLURDG,1,11705237.47,7102851.69
487472387000,SFA,248159,1/1/16,RT7WST,5/1/2016FAIR,PURCEL,BLURDG,1,11705236.25,7102873.656
487472390000,SFA,248163,1/1/16,RT7WST,5/1/2016FAIR,PURCEL,BLURDG,1,11705234.74,7102900.614
487472478000,SFA,248145,1/1/16,RT7WST,5/1/2016FAIR,PURCEL,BLURDG,1,11705241.02,7102785.774
487473252000,SFD,247947,9/1/16,RT7WST,5/1/2016FAIR,PURCEL,BLURDG,1,11705329.25,7103522.244
487474754000,SFD,247951,8/1/16,RT7WST,5/1/2016FAIR,PURCEL,BLURDG,1,11705474.1,7103549.56
487475555000,SFD,247953,9/1/16,RT7WST,5/1/2016FAIR,PURCEL,BLURDG,1,11705557.12,7103551.67
488191164000,SFA,250772,8/1/16,RT7WST,CATOCTIN VENTURES,PURCEL,BLURDG,1,11707111.86,7096653.163
488192065000,SFA,250770,8/1/16,RT7WST,CATOCTIN VENTURES,PURCEL,BLURDG,1,11707178.96,7096647.257
488253659000,SFD,247712,1/1/16,RT7WST,MOUNTAIN VIEW PARK,PURCEL,BLURDG,1,11703341.55,7097314.977
488299406000,SFD,242180,9/1/16,RT7WST,WOLCOTT RYZIN DIVISION,PURCEL,BLURDG,1,11707940.09,7097069.263
489351037000,SFD,249220,4/1/16,RT7WST,MOORCONES SUBDIVISION,,BLURDG,1,11703075.84,7094014.412
490359171000,SFD,24276,9/1/16,RT7WST,OAK KNOLL FARMS,,BLURDG,1,11704010.57,7090433.432
495483218000,SFD,247522,1/1/16,STHWST,,,BLURDG,1,11706430.11,7070900.287
514469584000,SFD,249116,6/1/16,NTHWST,,,BLURDG,1,11698958.24,7135685.224
526157805000,SFD,250694,7/1/16,STHWST,SILCOTT SPRINGS 2,,BLURDG,1,11697831.39,7083996.696
526160874000,SFD,243840,3/1/16,STHWST,SILCOTT SPRINGS 2,,BLURDG,1,11697982.09,7083760.227
526470446000,SFD,250660,7/1/16,RT7WST,VAN NESS DIVISION,,BLURDG,1,11699097.29,7087063.616
527172269000,SFD,251680,9/1/16,STHWST,NICHOLSON FAMILY SUBDIVISION,,BLURDG,1,11699361.15,7080352.025
533183151000,SFD,44009,6/1/16,STHWST,BARBER & ROSS DIVISION,,BLURDG,1,11700397.57,7056205.017
546168536000,SFD,219156,3/1/16,NTHWST,SARATOGA STAGE 3,,BLURDG,1,11692755.71,7132300.071
546169005000,SFD,249114,3/1/16,NTHWST,SARATOGA STAGE 3,,BLURDG,1,11692823.64,7132019.619
546169491000,SFD,248680,2/1/16,NTHWST,SARATOGA STAGE 3,,BLURDG,1,11692836.64,7131944.271
546173421000,SFD,250804,8/1/16,NTHWST,SARATOGA STAGE 3,,BLURDG,1,11693453.87,7132187.525
553250686000,SFD,250676,9/1/16,RT7WST,WOODGROVE AT ROUND HILL,,BLURDG,1,11691396.25,7105682.179
555251375000,SFD,24214,4/1/16,RT7WST,TOWN OF ROUND HILL,RNDHIL,BLURDG,1,11691098.57,7097466.389
555266365000,GQ,167911,9/1/16,RT7WST,ROUND HILL,,BLURDG,6,11692599.36,7097344.892
555353059000,SFD,245128,7/1/16,RT7WST,CREEKSIDE AT ROUND HILL,,BLURDG,1,11691286.49,7098593.514
